Transaction_ID,Timestamp,Transaction_Amount,Transaction_Type,Currency,Merchant_Category,Device_Used,IP_Address,Transaction_Location,Payment_Method,User_ID,Account_Age,Avg_Transaction_Amount,Transaction_Frequency,Login_Frequency,Multiple_Devices_Used,Transaction_Velocity,Fraud_Score,Anomaly_Score,Historical_Fraud_Prob,Chargeback_History,Geolocation_Mismatch,IP_Reputation_Score,Card_Usage_Pattern
TXN100015,2023-01-01 15:00:00,75.17333764439014,Online,EUR,Retail,Tablet,192.168.177.149,USA,Crypto,4492,1438,-0.42824083532975266,23,7,False,7,0.6063517967866069,0.686916934754464,0.0021348250583876796,False,False,0.31139925433391313,1
TXN100016,2023-01-01 16:00:00,150.59379628339366,Debit,GBP,Travel,Tablet,192.168.238.71,Germany,Bank,5925,1619,227.669321808829,1,9,False,3,0.1150213090526434,0.6243597067874447,0.05046222980776473,False,False,0.8752003407339314,2
TXN100017,2023-01-01 17:00:00,80.86489008089858,Transfer,INR,Digital,Desktop,192.168.53.136,USA,PayPal,2133,476,265.00162359479145,20,3,False,8,0.07806768925740004,0.6202695012188074,0.07509606351479117,False,False,0.6412188929622715,1
TXN100018,2023-01-01 18:00:00,95.9929122984884,Debit,GBP,Digital,Desktop,192.168.142.47,Germany,Crypto,5865,1480,367.07386076923643,23,4,True,9,0.696061584904948,0.6990578359946935,0.0216749016821569,False,False,0.8434373898019356,1
TXN100019,2023-01-01 19:00:00,140.6794614884478,Transfer,USD,Travel,Tablet,192.168.147.162,UK,Bank,8769,1753,188.82466820682694,6,6,False,9,0.700234555618202,0.6193365667970031,0.06152628428879664,False,False,0.1427444492709803,4
TXN100020,2023-01-01 20:00:00,152.58302160542547,Credit,INR,Travel,Tablet,192.168.250.100,India,PayPal,9760,1738,75.107547537771,13,1,True,5,0.8899118681936705,0.843427968481848,0.09294828676972493,False,False,0.7870216903331662,1
TXN100021,2023-01-01 21:00:00,46.556014311933595,Credit,INR,Digital,Desktop,192.168.194.250,Germany,PayPal,4000,1814,197.08624143738015,12,5,False,9,0.0033804689093162033,0.6074818535696486,0.07529318086713836,False,False,0.029695619213495617,2
TXN100022,2023-01-01 22:00:00,12.975406194983334,Debit,GBP,Retail,Desktop,192.168.59.97,UK,Card,8666,1176,-43.005084268359354,19,5,False,3,0.3787598541202084,0.6064565601440293,0.05476390905224431,False,False,0.39457483608202015,4
TXN100023,2023-01-01 23:00:00,181.07476584484073,Debit,GBP,Digital,Mobile,192.168.161.99,Germany,Crypto,7704,538,256.7100540088053,26,9,True,8,0.012271998955288854,0.5296377474557852,0.030992430453691433,False,False,0.27980835771818247,2
TXN100024,2023-01-02 00:00:00,18.723777647581233,Credit,GBP,Travel,Tablet,192.168.98.72,India,PayPal,8365,1439,146.6017922606962,26,9,True,7,0.36466254619424443,0.5319289461098011,0.06365384226938496,False,False,0.641153097388698,2
TXN100025,2023-01-02 01:00:00,-3.33391739452286,Online,USD,Retail,Mobile,192.168.221.118,UK,Crypto,7632,343,208.22631892542773,17,1,False,4,0.4916579383346227,0.5390474079020983,0.07144037801111779,False,False,0.7646487217862958,2
TXN100026,2023-01-02 02:00:00,143.10272990456937,Transfer,USD,Digital,Desktop,192.168.181.127,USA,Crypto,2767,1790,267.80345064743096,5,3,False,9,0.5297291615500275,0.9852154824405096,0.06377701124108491,False,False,0.34508550170122343,3
TXN100027,2023-01-02 03:00:00,38.206028306186624,Online,GBP,Retail,Desktop,192.168.217.255,Germany,PayPal,3074,1410,107.43921874146253,27,4,False,7,0.35593271356659417,0.6188807604184482,0.07554187118476592,False,False,0.8370922095502343,1
TXN100028,2023-01-02 04:00:00,43.63622594833281,Online,INR,Retail,Tablet,192.168.139.87,Germany,Crypto,2141,1787,35.074263799519095,24,1,False,8,0.725301368106488,0.5676681478869396,0.02792472154942103,False,False,0.5517103998947968,1
TXN100029,2023-01-02 05:00:00,38.31838054069951,Online,INR,Travel,Mobile,192.168.104.18,UK,Card,2077,1191,-42.703056365172216,15,9,False,8,0.41559492275121823,0.566410298956354,0.050781112189345716,False,False,0.7529744063497108,4
TXN100030,2023-01-02 06:00:00,93.24480512110529,Credit,GBP,Food,Desktop,192.168.235.79,India,Bank,5599,1496,126.03171504108808,14,2,False,3,0.5171265423132403,0.514593361796169,0.054867159319198104,False,False,0.725135818706178,2
TXN100031,2023-01-02 07:00:00,216.23041852006193,Debit,EUR,Digital,Mobile,192.168.25.150,Germany,Bank,7120,140,-14.007567972326967,3,5,False,7,0.8000876009861674,0.592502303789916,0.008988500422687307,False,False,0.13841032813926213,1
TXN100032,2023-01-02 08:00:00,-3.0125899955283018,Online,USD,Travel,Mobile,192.168.120.32,UK,PayPal,9343,1253,258.9339298106522,5,3,False,8,0.17430276633440045,0.6207034718109896,0.017654443471304817,False,False,0.7314574422283455,4
TXN100033,2023-01-02 09:00:00,103.15751145686637,Credit,USD,Digital,Mobile,192.168.105.184,India,Card,5832,73,436.9799484951448,25,4,False,3,0.32089523256181973,0.5717194441892773,0.030662263225727418,False,False,0.8263032951954173,3
TXN100034,2023-01-02 10:00:00,104.69386788607596,Transfer,EUR,Food,Mobile,192.168.29.150,Germany,Bank,9670,428,-5.88891207492933,14,4,False,9,0.5214296006680305,0.6007265727957839,0.004775613464257689,False,False,0.03502046593154429,2
TXN100035,2023-01-02 11:00:00,82.7562689137208,Debit,GBP,Food,Mobile,192.168.201.125,UK,Card,2685,1323,-47.6663983588345,8,2,False,4,0.767618224964933,0.5298307976232984,0.023360351660912083,True,False,0.16238537537796793,4
TXN100036,2023-01-02 12:00:00,73.33399708416553,Transfer,INR,Food,Tablet,192.168.35.124,India,PayPal,4491,1260,85.85205771630083,11,2,False,7,0.42535542748900657,0.5156836055353691,0.05221566681055415,False,False,0.5204097096687844,4
TXN100037,2023-01-02 13:00:00,215.62906132152378,Online,INR,Food,Tablet,192.168.222.234,Germany,Card,2371,1731,332.5129934150698,25,8,False,8,0.07276677227003481,0.921136348809354,0.054174492982723005,False,False,0.05883637334737246,3
TXN100038,2023-01-02 14:00:00,108.39235245730562,Debit,USD,Digital,Mobile,192.168.123.213,Germany,PayPal,6459,983,177.68937714445644,15,2,False,8,0.9888305318720689,0.7264316058218905,0.024942716845651636,False,False,0.36609426566263803,4
TXN100039,2023-01-02 15:00:00,36.81837881693045,Online,EUR,Retail,Tablet,192.168.170.234,India,Bank,4423,600,-59.32087823556493,13,7,False,5,0.7079107226828931,0.534803385494631,0.09464882195207186,False,False,0.8393868915247081,3
TXN100040,2023-01-02 16:00:00,92.20068005116354,Debit,INR,Retail,Desktop,192.168.245.229,India,Bank,4976,97,188.64946558945388,5,1,False,7,0.722735135947622,0.691317640391842,0.046716655440028565,False,False,0.10104205159793989,3
TXN100041,2023-01-02 17:00:00,-6.384119014771663,Online,USD,Food,Mobile,192.168.238.193,UK,Bank,2398,478,126.53462685662436,13,1,False,8,0.46510491152146904,0.5219985228303007,0.06372762798170821,False,False,0.13994135095723093,3
TXN100042,2023-01-02 18:00:00,246.81786867724955,Transfer,INR,Food,Tablet,192.168.180.214,Germany,Bank,6361,1702,120.4811538783551,3,3,True,2,0.547040056942646,0.6171606484061329,0.003036238741470132,False,False,0.11924030926909879,1
TXN100043,2023-01-02 19:00:00,55.46642863599274,Transfer,INR,Retail,Tablet,192.168.117.226,Germany,Crypto,2401,1022,233.9959826808974,13,3,False,4,0.9940484437835113,0.6057539725860657,0.03991821431417336,False,False,0.5448780975891467,3
TXN100044,2023-01-02 20:00:00,138.74143978943957,Online,INR,Travel,Desktop,192.168.122.187,UK,Card,2412,491,348.3322290005728,11,9,True,6,0.5951157036774508,0.6287765231354876,0.05421083617224418,False,False,0.3040976880230877,1
TXN100045,2023-01-02 21:00:00,59.58091520990091,Debit,USD,Food,Desktop,192.168.36.60,Germany,Card,7430,1320,4.094638368642627,9,2,True,9,0.218929466084955,0.5763253019907683,0.031225430781627594,False,False,0.8163364215421687,2
TXN100046,2023-01-02 22:00:00,95.8533722835416,Transfer,EUR,Retail,Desktop,192.168.95.119,Germany,Card,4230,406,224.52681878478856,4,4,True,2,0.9643797397192534,0.5059460284730017,0.017137198992024327,False,False,0.5821835919785224,2
TXN100047,2023-01-02 23:00:00,113.22722345068212,Debit,GBP,Travel,Desktop,192.168.234.180,Germany,PayPal,8521,715,155.70316776695972,17,3,False,7,0.5377626824461089,0.7469363463352384,0.020114650115160473,True,False,0.670007348048515,1
TXN100048,2023-01-03 00:00:00,65.69605970453559,Debit,EUR,Retail,Mobile,192.168.11.121,USA,Bank,6849,447,251.75070531754153,15,7,False,2,0.020673348874929776,0.48853179265708413,0.04665500971304674,False,False,0.3075578443465997,4
TXN100049,2023-01-03 01:00:00,186.5413863416334,Transfer,INR,Travel,Tablet,192.168.34.232,India,Bank,7056,699,107.27277868583963,27,6,True,2,0.5733514779903137,0.5366673703527224,0.007101602175033639,False,False,0.4917893742333528,3
TXN100050,2023-01-03 02:00:00,56.077162201736414,Credit,EUR,Digital,Tablet,192.168.250.66,USA,Crypto,5722,1299,226.52265352390518,18,9,False,1,0.07047560300619526,0.7072369923906046,0.02344609726060487,False,False,0.37066928109704234,4
TXN100051,2023-01-03 03:00:00,40.87350284222154,Credit,INR,Travel,Desktop,192.168.225.37,USA,Crypto,9109,1044,145.72969495428947,16,8,False,9,0.5275883103536512,0.6490399819674938,0.07195388876309465,False,False,0.49726506077502264,4
TXN100052,2023-01-03 04:00:00,69.6771548229102,Debit,USD,Food,Tablet,192.168.23.229,India,Bank,2264,585,261.0823498967254,24,2,False,6,0.8253316838683724,0.5205733018740102,0.021474014952688903,False,False,0.6882673463612214,3
TXN100053,2023-01-03 05:00:00,64.65887037118371,Transfer,USD,Travel,Tablet,192.168.80.167,USA,Card,3259,427,179.2550303100858,2,3,True,2,0.5388663711522191,0.7063383842002124,0.011693491497305886,False,False,0.4508321367158239,3
TXN100054,2023-01-03 06:00:00,87.23870830156967,Credit,USD,Travel,Tablet,192.168.192.184,UK,Card,1362,954,136.85539373411066,6,1,False,4,0.37345333390966473,0.5586356823366592,0.00837611506834286,False,False,0.06667542806837756,1
TXN100055,2023-01-03 07:00:00,79.3245130506529,Online,INR,Food,Desktop,192.168.71.245,USA,Bank,7276,850,146.39231812602551,12,8,True,4,0.882609750835914,0.6030430466252079,0.09887282458868586,False,False,0.3708629381381885,3
TXN100056,2023-01-03 08:00:00,78.3805012387786,Debit,EUR,Digital,Tablet,192.168.78.113,UK,PayPal,7420,1385,-96.8996148565758,5,2,False,7,0.9275900779296463,0.6277117531122435,0.008686277648870167,False,False,0.8885194989894551,4
TXN100057,2023-01-03 09:00:00,39.939160257528414,Credit,GBP,Travel,Tablet,192.168.44.216,India,Card,6384,1334,247.82689573361372,25,4,False,7,0.3474909823997637,0.600858373191995,0.043349847300728106,False,False,0.8231987433765062,1
TXN100058,2023-01-03 10:00:00,39.76660333157159,Transfer,GBP,Digital,Tablet,192.168.199.124,Germany,Bank,7748,594,366.0201601622877,24,2,False,4,0.49895078397699666,0.6164059545880929,0.05110721803923839,False,False,0.8329172313295831,1
TXN100059,2023-01-03 11:00:00,97.34690230968067,Transfer,USD,Retail,Mobile,192.168.243.95,India,Bank,8831,356,223.5079004063634,17,2,False,5,0.9829222960897368,0.7424411925726399,0.09645759398191746,False,False,0.18109915009058475,2
TXN100060,2023-01-03 12:00:00,62.97214547829855,Debit,GBP,Retail,Mobile,192.168.241.12,India,Crypto,1666,27,448.63434723159,19,3,True,9,0.1781008458877097,0.7552260133226032,0.0891099244181297,False,False,0.07937081708873583,2
TXN100061,2023-01-03 13:00:00,7.673730981949625,Transfer,INR,Food,Tablet,192.168.109.206,USA,Crypto,3812,1677,207.763890787179,12,5,False,6,0.29815323600574495,0.722561437050057,0.023767876894743568,False,False,0.813273357063715,2
TXN100062,2023-01-03 14:00:00,125.05974700152342,Online,EUR,Digital,Tablet,192.168.5.96,India,Bank,3475,1071,-61.12872556607543,5,8,False,2,0.4284224556745372,0.5875172936523638,0.008470118587462749,False,False,0.6659494458263021,2
TXN100063,2023-01-03 15:00:00,153.5981528249879,Online,GBP,Food,Tablet,192.168.70.224,India,PayPal,7973,456,163.77555204707667,28,2,False,2,0.10088829741580041,0.7844718862092747,0.04379270893288089,False,False,0.5082686183858696,1
TXN100064,2023-01-03 16:00:00,104.25892320472103,Credit,GBP,Food,Tablet,192.168.46.92,UK,Bank,4100,112,180.87982995703612,24,5,False,3,0.2720425685242448,0.40873008340698547,0.010091449762482508,False,False,0.6871630446315167,2
TXN100065,2023-01-03 17:00:00,138.97231441178974,Transfer,EUR,Travel,Tablet,192.168.229.100,Germany,Card,4401,747,78.9098328509615,7,4,False,7,0.544688686854613,0.5072038985077285,0.0871105499385468,False,False,0.9308910110739601,3
TXN100066,2023-01-03 18:00:00,16.445449786822287,Online,GBP,Retail,Tablet,192.168.43.31,USA,PayPal,6015,1687,103.07458222510672,2,3,True,2,0.22849806039044174,0.6411953759141737,0.07037749303822098,False,False,0.12910754873950714,1
TXN100067,2023-01-03 19:00:00,139.9317011476087,Debit,EUR,Food,Mobile,192.168.249.253,Germany,PayPal,3551,375,300.3101859075877,12,6,False,1,0.6862849854038433,0.5692472050635544,0.09437864576058877,True,False,0.16950368480582312,1
TXN100068,2023-01-03 20:00:00,45.05810407515192,Transfer,INR,Travel,Desktop,192.168.2.181,Germany,Crypto,3151,1339,242.37934246740497,23,9,False,4,0.34767148209558973,0.6173292172805592,0.05694520446995757,False,False,0.589866543453389,2
TXN100069,2023-01-03 21:00:00,67.58783805551451,Credit,INR,Travel,Tablet,192.168.83.205,Germany,Bank,7637,845,231.2998376100116,5,8,True,7,0.08979493630683111,0.8646757817124275,0.03644249447010053,False,False,0.7068028042541694,1
TXN100070,2023-01-03 22:00:00,22.317162830412812,Debit,INR,Digital,Tablet,192.168.219.165,USA,Crypto,1387,126,112.62189593575232,22,2,False,5,0.7645330248695975,0.6807450014822726,0.05006475933303285,False,False,0.6435908567866373,3
TXN100071,2023-01-03 23:00:00,156.5088211579551,Debit,USD,Retail,Tablet,192.168.3.206,India,Card,6864,1031,208.96708638484776,8,1,False,7,0.5674163041769693,0.83968946628864,0.016077709777027906,False,False,0.2539440623836966,3
TXN100072,2023-01-04 00:00:00,1.5592429385392919,Debit,INR,Digital,Desktop,192.168.144.164,Germany,Crypto,4161,562,-83.25171236413715,5,8,False,7,0.8248692827397954,0.5641278581739685,0.046306327600566605,False,False,0.6221901220848265,2
TXN100073,2023-01-04 01:00:00,132.92254478572193,Online,GBP,Digital,Tablet,192.168.87.229,USA,Card,3380,1384,-52.44405888974643,16,5,False,7,0.36015161712986044,0.6966764551546388,0.09987077233443437,False,False,0.5602306328283073,4
TXN100074,2023-01-04 02:00:00,262.948246088298,Debit,USD,Food,Tablet,192.168.105.104,India,Bank,9568,578,130.563559724481,9,2,False,1,0.01937943537229536,0.7415730718728073,0.06905061562739481,False,False,0.024151108298724244,1
TXN100075,2023-01-04 03:00:00,92.57084687158479,Online,USD,Digital,Desktop,192.168.35.57,Germany,Bank,5335,362,258.9068335335363,1,1,False,8,0.04668849393279462,0.7019045421363131,0.006235655465564583,False,False,0.6223549933252907,1
TXN100076,2023-01-04 04:00:00,19.34538092093976,Debit,USD,Food,Tablet,192.168.168.7,UK,Crypto,2280,679,263.88825401705384,5,8,False,6,0.7954498218751572,0.7314026503669148,0.07256673997638526,False,False,0.45112573695401725,3
TXN100077,2023-01-04 05:00:00,18.979723502734235,Online,INR,Digital,Desktop,192.168.194.157,USA,Crypto,1743,983,115.9935889595648,1,8,False,6,0.4106412121127878,0.9352038433706135,0.010066072453197473,False,False,0.8533100713669589,3
TXN100078,2023-01-04 06:00:00,25.55676332305525,Transfer,USD,Travel,Desktop,192.168.85.179,Germany,Crypto,8356,764,90.47582691597174,17,6,False,4,0.9763857052217986,0.6260078801082962,0.03906445755827434,False,False,0.6553339523384367,3
TXN100079,2023-01-04 07:00:00,175.90979210995883,Online,INR,Retail,Tablet,192.168.96.255,USA,Card,4486,775,83.66653758105011,1,5,True,9,0.8303083713969377,0.5442443332632725,0.07862502525606802,False,False,0.5467399725707409,4
TXN100080,2023-01-04 08:00:00,51.026494391812996,Online,INR,Retail,Mobile,192.168.152.179,UK,PayPal,9023,1732,130.32600755226085,15,5,False,9,0.016121882644064556,0.639833313359413,0.012808988432316716,False,False,0.8955019111814568,1
TXN100081,2023-01-04 09:00:00,47.683468746390304,Transfer,USD,Retail,Mobile,192.168.58.29,USA,PayPal,2068,1719,322.4183774005243,5,6,False,6,0.8699802000990142,0.6503083939497496,0.029274338772905185,False,False,0.6638559553125777,2
TXN100082,2023-01-04 10:00:00,156.57596406865622,Debit,USD,Travel,Tablet,192.168.100.66,India,Crypto,7971,1288,416.094948373858,9,5,False,9,0.21286617387519868,0.715568079989906,0.019526222791076978,False,False,0.25055381308749447,3
TXN100083,2023-01-04 11:00:00,81.79038196196352,Transfer,GBP,Travel,Desktop,192.168.131.92,Germany,Crypto,8526,800,-78.07442701637689,18,2,False,1,0.4862649294290312,0.4895897108269375,0.08700958099860422,False,False,0.4675766463393606,4
TXN100084,2023-01-04 12:00:00,70.52483235546724,Debit,USD,Digital,Desktop,192.168.184.62,USA,Bank,9534,275,333.8823841628666,6,7,False,7,0.5061213479377499,0.6929095983405662,0.014791652604761696,False,False,0.6724433876912878,4
TXN100085,2023-01-04 13:00:00,13.61073166280439,Online,INR,Digital,Desktop,192.168.31.86,USA,Crypto,1630,1654,130.61603213799125,21,4,False,9,0.059721202155363806,0.6969057443263552,0.05357852316929399,False,False,0.8206957848617069,3
TXN100086,2023-01-04 14:00:00,99.4290461503558,Debit,GBP,Digital,Tablet,192.168.247.210,Germany,Bank,1297,396,12.012267363264662,12,7,False,5,0.12566564642211286,0.6320284239806198,0.02753148903787346,False,False,0.28335183498681504,3
TXN100087,2023-01-04 15:00:00,52.14097692397639,Online,GBP,Digital,Mobile,192.168.206.50,UK,Card,9148,1337,58.92795839386393,14,1,False,6,0.42304740142540054,0.5117668504903153,0.0507257721580722,False,False,0.7265023702362059,2
TXN100088,2023-01-04 16:00:00,60.28971817393705,Debit,INR,Retail,Desktop,192.168.62.79,UK,Card,9889,906,201.32162298556597,7,6,False,6,0.6426208765553482,0.6381581144294477,0.01673640805547142,False,False,0.6827996121046891,1
TXN100089,2023-01-04 17:00:00,46.335465881638704,Online,USD,Digital,Desktop,192.168.253.86,Germany,Card,6316,492,115.19141561507602,7,2,False,5,0.2644169773403404,0.6775884463867707,0.07575764617324654,False,False,0.1471501994158585,3
TXN100090,2023-01-04 18:00:00,-16.1888099761537,Online,USD,Travel,Tablet,192.168.231.109,Germany,Card,2505,1813,186.0282917104501,19,3,False,9,0.526400965938686,0.4898886649079136,0.06431114378711496,False,False,0.15290660956435675,4
TXN100091,2023-01-04 19:00:00,91.14209915336883,Credit,EUR,Travel,Mobile,192.168.100.128,India,Crypto,3825,1428,169.66281302732648,6,3,False,5,0.37913537859535573,0.8278028486398101,0.004342624193560007,True,False,0.5016989686506206,4
TXN100092,2023-01-04 20:00:00,106.14051951106124,Debit,USD,Travel,Mobile,192.168.18.100,USA,Crypto,9570,377,191.54875355943452,3,1,False,3,0.6303635057524667,0.6190868974743604,0.09475651951813391,False,False,0.4111494223611313,4
TXN100093,2023-01-04 21:00:00,8.709725567927531,Debit,EUR,Food,Tablet,192.168.162.190,USA,Bank,9897,1668,2.161331994367657,16,5,False,6,0.4244373012958731,0.560673656211974,0.0892973582602945,False,False,0.13357943833133512,2
TXN100094,2023-01-04 22:00:00,50.70685460314149,Credit,GBP,Food,Mobile,192.168.93.80,UK,Crypto,3414,659,48.32279155232789,16,8,False,6,0.8516330999216774,0.714348546082607,0.029777770705524134,False,False,0.08765746163515309,4
TXN100095,2023-01-04 23:00:00,160.29348386054795,Online,GBP,Food,Tablet,192.168.102.112,India,Bank,6656,541,191.2834962525059,18,8,False,1,0.983744068549565,1.5,0.029188041357916774,True,False,0.8976266651464422,3
TXN100096,2023-01-05 00:00:00,56.47472330304827,Online,GBP,Digital,Desktop,192.168.153.12,USA,Card,9962,839,266.6541500693912,5,7,False,4,0.9130518325239902,0.671649944888454,0.04991777778171139,False,False,0.1915494740868714,1
TXN100097,2023-01-05 01:00:00,13.599226430774106,Credit,EUR,Retail,Tablet,192.168.117.85,India,Bank,6147,320,177.39642611018036,20,7,True,1,0.1686042354218258,0.6733255611676102,0.061911910005083996,False,False,0.3675704770961299,2
TXN100098,2023-01-05 02:00:00,-4.538025454033349,Credit,INR,Retail,Desktop,192.168.237.22,Germany,Bank,5444,225,336.00563964084176,29,8,True,6,0.457177678623766,0.6591232663272044,0.029103593537782427,False,False,0.4661547781408234,1
TXN100099,2023-01-05 03:00:00,31.66815393982722,Transfer,INR,Digital,Tablet,192.168.235.106,USA,Crypto,8547,456,378.7556486044384,4,8,False,2,0.4588177206578854,0.7677045129924669,0.07953527682999327,False,False,0.0830283462181235,4
TXN100100,2023-01-05 04:00:00,128.6127000044974,Online,GBP,Digital,Desktop,192.168.224.218,Germany,Card,2446,651,68.41321273895954,16,5,False,5,0.840466391747634,0.6099507544678522,0.007849529645511633,False,False,0.13818350144905822,1
TXN100101,2023-01-05 05:00:00,41.40881427083532,Transfer,EUR,Food,Desktop,192.168.162.11,UK,PayPal,3402,1313,344.1473713381901,4,7,True,3,0.35718932381962987,0.5984081200877822,0.039783602415057975,False,False,0.5254309227646823,3
TXN100102,2023-01-05 06:00:00,38.73586649770532,Debit,EUR,Travel,Tablet,192.168.136.225,UK,Crypto,6642,1305,200.29427977051793,24,2,True,6,0.5496018693821493,0.5961019435802569,0.05558091279320824,False,False,0.6993838819685132,2
TXN100103,2023-01-05 07:00:00,87.1377438424566,Transfer,GBP,Travel,Desktop,192.168.77.228,Germany,Crypto,2826,417,22.3901244454556,13,4,True,9,0.6092790032330994,0.7730447960129571,0.07996819810253397,False,False,0.8444808202129882,1
TXN100104,2023-01-05 08:00:00,17.966094299511056,Credit,USD,Food,Mobile,192.168.66.107,UK,PayPal,8918,1508,64.49364587492937,14,6,False,3,0.11152078559720435,0.48197288459017096,0.08718172938498167,False,False,0.862507937241333,4
TXN100105,2023-01-05 09:00:00,53.575185058203154,Credit,GBP,Food,Tablet,192.168.43.188,Germany,Card,4847,1562,336.93317757176106,17,3,False,9,0.5579611305943046,0.5258289849651162,0.024440702929472494,False,False,0.5450286774261469,3
TXN100106,2023-01-05 10:00:00,174.7563263658973,Credit,EUR,Retail,Mobile,192.168.148.6,Germany,PayPal,2092,804,83.97416301327436,3,2,True,5,0.24684148835463215,0.6262697725727848,0.024106423278194924,False,False,0.2867992247684641,4
TXN100107,2023-01-05 11:00:00,28.02245085241571,Credit,USD,Food,Desktop,192.168.127.96,Germany,Bank,5677,779,169.70512208137967,25,1,False,2,0.20661688034146253,0.5962418899122008,0.03682644512425489,False,False,0.5795643149805033,3
TXN100108,2023-01-05 12:00:00,14.198126603073963,Transfer,INR,Travel,Desktop,192.168.226.10,UK,PayPal,2720,798,14.617588753003815,3,4,True,9,0.2503155801522714,0.797721569330966,0.042755557581341946,False,False,0.622993469443874,2
TXN100109,2023-01-05 13:00:00,15.709863144353207,Transfer,USD,Travel,Desktop,192.168.172.159,UK,Card,1882,1337,-67.52604666507227,17,2,True,3,0.09935199866756084,0.7411631793351054,0.08484032215288353,False,False,0.28690686980170776,3
TXN100110,2023-01-05 14:00:00,207.57727914410202,Transfer,INR,Digital,Tablet,192.168.213.246,UK,Card,1123,609,202.49041087381684,13,3,False,9,0.0697302506219537,0.710328454385333,0.0007571147235379883,False,False,0.6672211601745873,3
